Business ID,Name,Address,Coordinates/Latitude,Coordinates/Longitude,Number of Reviews,Rating,Zip Code,CuisineType/S,InsertedAtTimestamp/N
lSAY2Dy26TMsKalCyBxEaA,Gypsy Rose Bistro,125 W 26th St,40.74542684,-73.99223294,5,4,10001,french,1697590707
aS8QlNmESvm2ZLsE9D-c3g,Aunt Bernie's Bar and Jardin,513 3rd Ave,40.74594917,-73.9775669,41,4.5,10016,french,1697590707
jeJfYLekXo3yxUpDfNukyQ,Cafe Matisse,167 Park Ave,40.82503,-74.10933,437,4.5,7070,french,1697590707
Gy-0WM4CZp39vmjIr9MbDw,St. Jardim,183 W 10th St,40.73437,-74.00272,39,4.5,10014,french,1697590707
fFkqEyupjc5x2iJQIPcpLw,Ruffian,125 E 7th St,40.7264,-73.98411,270,4.5,10009,french,1697590707
NIX9YFX1taOkm1J9IGuLqA,Bistrot Leo,60 Thompson St,40.72405021,-74.00322623,111,3.5,10012,french,1697590707
g6R8iwi__IDy8plQy0v9WQ,Café Gitane,242 Mott St,40.72318027,-73.99461756,757,3.5,10012,french,1697590707
66T7rXIZvcVg7XicY6QObg,Oscar's Place,466 Hudson St,40.7318649,-74.0064011,252,4.5,10014,french,1697590707
ED2I3t5rOf81cddCsLA4tw,Terroir Tribeca,24 Harrison St,40.718805,-74.00999878,324,4,10013,french,1697590707
QvQilClGyuKFz08TBsoJNA,Le District - Market District,225 Liberty St,40.71264736,-74.01577846,603,3.5,10281,french,1697590707
g3jNtkQZVZrrC823oBxdtg,Lafayette Grand Café & Bakery,380 Lafayette St,40.727617,-73.993464,1438,3.5,10003,french,1697590707
H_KyiRhwho8rdlw_R93_0Q,Marea,240 Central Park S,40.767388,-73.981196,2354,4,10019,french,1697590707
TAANt0fPbfHqVP5LyMBioA,Kashkaval Garden,852 9th Ave,40.7668023,-73.98621987,697,4,10019,french,1697590707
EHINHIbLklEUShuANKjGgw,Tomiño Taberna Gallega,192 Grand St,40.71929789,-73.99691604,430,4.5,10013,french,1697590707
IDOPlGscce9oGxY7l1cQtg,Chez Messy,5 Edward M Morgan Pl,40.83449,-73.945177,7,5,10032,french,1697590707
cCesIqo-LQt0cRlZAnrAZQ,Friedman's,132 W 31st St,40.748298,-73.990737,2952,4,10001,french,1697590707
wDLHOgux_G8Y82Y6D9rSog,Maison Sun,200 Schermerhorn,40.68853972,-73.98544375,59,4.5,11201,french,1697590707
hiTfA7vnxDSLv77nl6UQXQ,St. Anselm,355 Metropolitan Ave,40.7143299,-73.95604,968,4,11211,french,1697590707
ikkIneKupd7sClxu9nvdzQ,Shiraz Kitchen & Wine Bar,111 W 17th St,40.73975907,-73.9959804,198,4.5,10011,french,1697590707
bOHWY14f1u8rR1t2ggmbYw,B Cafe,240 E 75th St,40.77093234,-73.95762318,491,4,10021,french,1697590707
cTE0e96GYzet799EJeStoQ,Chama Mama - Chelsea,149 W 14th St,40.7384,-73.99892,697,4.5,10011,french,1697590707
6o0ik4agLEB0mlDlkPVprA,Wine Escape,405 W 44th St,40.760139,-73.99205,224,4.5,10036,french,1697590707
hcGcjMrRcVSLzmBIsMIcwQ,Chez Les Frenchies,501 E 75th St,40.7687,-73.95182,42,4.5,10021,french,1697590707
DEHWHskp2gSAkfdylc4SNA,Yatenga French Bistro & Bar,2269 Adam Clayton Powell Jr Blvd,40.81426912,-73.94410503,277,4,10030,french,1697590707
kMljfja7weqfl_lzspjzHA,Cafe Cluny,284 W 12th St,40.737385,-74.003966,841,3.5,10014,french,1697590707
oLg2HxLYChgvMRTK5ZSdKQ,Kurant Wine Bar,1091 2nd Ave,40.75976265,-73.9652888,253,4,10022,french,1697590707
K6ik5ceZaea55wXnmHWz0Q,Bliss 46 Bistro,43-46 46th St,40.743589,-73.918805,243,4,11104,french,1697590707
eY5PWvzZZ3faJWNO1seuaA,Paradigm,12 E 49th St,40.7575221,-73.9771166,1,4,10017,french,1697590707
3y_-DwmoM198umnZHSOmKQ,Yves,385 Greenwich St,40.72021,-74.00996,110,3.5,10013,french,1697590707
VuR3lhMA80aH42jrBM_C8A,Duane Park,308 Bowery,40.72495,-73.99272,589,4.5,10012,french,1697590707
M6Eiyx9LXMetMUxsYe-fvw,Ponty Bistro,2375 Adam Clayton Powell Blvd,40.8175925,-73.9412695,497,4,10030,french,1697590707
WCoCQQKN5jfu731pfOt1oQ,Cafe Du Pont,1038 1st Ave,40.757965,-73.962922,2,3.5,10022,french,1697590707
RbiXVG4tzpC3zuILadyPIQ,La Pecora Bianca,359 Columbus Ave,40.78049102,-73.9763467,65,4,10024,french,1697590707
WBPbYPBrha8jxeUuqreYpQ,Bistro So,530 Driggs Ave,40.71755,-73.95603,41,4.5,11211,french,1697590707
klqizDW1dE6jb_A3X89YeQ,Tootles & French,3615 Ditmars Blvd,40.7741499,-73.9076172,29,4.5,11105,french,1697590707
82wA_Vfg_eDckx23d3dA_g,Sel Rrose,1 Delancey St,40.7200099,-73.993839,625,4,10002,french,1697590707
nF-EOBd_H1fX50iT1EIVZA,Pil Pil,265 E 78th St,40.7728412,-73.9558687,824,4,10075,french,1697590707
UU5k5g3ZfFflUDAxd1FR5A,Madame Bonté,205 East 66th St,40.76582186,-73.9628946,6,4.5,10065,french,1697590707
a0AvIH1UnFmqAXhZDEQtrw,Tocqueville,1 E 15th St,40.73668,-73.99271,387,4,10003,french,1697590707
RdjykuwofIdvPTwohJeulw,Maman,12 W 48th St,40.75754502,-73.9791089,133,3.5,10036,french,1697590707
mCxVAHNCDmWQw7ONts8PSw,Dubrovnik Restaurant,721 Main St,40.903654,-73.789276,324,4.5,10801,french,1697590707
lP4ynyBoeFPywLg78XkMmw,Cibo e Vino,2418 Broadway,40.7899815,-73.9748699,420,4,10024,french,1697590707
5IGFJRN06HiclnivxaFThQ,El Pote Español Restaurant,718 2nd Ave,40.74754,-73.9735,230,4,10016,french,1697590707
LpIpG7klTOl_btqxNkp-Vw,Ernesto’s,259 E Broadway,40.71429,-73.9854371,141,3.5,10002,french,1697590707
WWyVq90yo4u3kWEj1Lr7rw,The Grand Feast,854 Amsterdam Ave,40.797851,-73.967989,29,5,10025,french,1697590707
NqwwyMMXIS-JnwdDQBQT9A,Bazár Tapas Bar & Restaurant,31 W 26th St,40.74444437,-73.990068,764,4,10010,french,1697590707
uBGjcW-GuYy_qSvMykuISA,Pommes Frites,128 Macdougal St,40.730022,-74.000152,1135,4.5,10012,french,1697590707
RyVOeKAWLT2srJqpGNFHXw,Brasserie Le Mistral,330 5th St,40.671555,-73.984566,124,4,11215,french,1697590707
aKweUFx_E1KR4DoXIzcPxA,Ladurée - New York Soho,398 W Broadway,40.7243,-74.00231,106,3,10012,french,1697590707
ATQDTQu3SsCetuG-byzOFg,Cafe Gitane,70 Hudson Ave,40.7028273,-73.9812812,33,4,11201,french,1697590707
562aZEpTDdYKDe5hWuDyFA,La Gioconda,226 E 53rd St,40.75716,-73.96833,195,4,10022,french,1697590707
4b43TOXpskBPZqQzbKkwDQ,Le Botaniste,127 Grand St,40.7204278,-74.0002028,241,4.5,10013,french,1697590707
PszZvrDqzgPpl6SQuk3K9Q,Endswell Bar & Bistro,773 Fulton St,40.68618,-73.97377,128,4.5,11217,french,1697590707
iMeucfkyfKWsWDHh2ogbgQ,Restaurant Yuu,55 Nassau Ave,40.72344598,-73.95251325,10,4,11222,french,1697590707
OAqsZMbjv66nOMqlimnYuQ,Uva,1486 2nd Ave,40.77219299,-73.95561517,2772,4,10075,french,1697590707
OkiPb6gNNRmcbB4zIIMx0g,Big Tiny,244 Smith St,40.6834507,-73.992855,82,4.5,11231,french,1697590707
t-Pm38_XhMnGfOYgkhaNRA,Le Fanfare,1103 Manhattan Ave,40.736202,-73.955558,237,4,11222,french,1697590707
hDgpiXE5_d4Is1sJ5kUBQg,Wine 30,41 E 30th St,40.74492842,-73.9837861,836,4,10016,french,1697590707
2BRJP7YeiNuWSwyn2TdAoA,Kafana,116 Ave C,40.72432,-73.97851,444,4,10009,french,1697590707
MvLCuHIcEPvZ12RZdsSckA,Domaine Wine Bar,50-04 Vernon Blvd,40.74259132,-73.95423308,146,4.5,11101,french,1697590707
sHSCUGKAUR9gYThXlginkA,Bar Blondeau,80 Wythe Ave,40.72208,-73.95785,59,4,11249,french,1697590707
hAmf5Tfs0OhllZHAmO-12g,Tartinery Hudson Eats,225 Liberty St,40.712338,-74.01588,382,4,10281,french,1697590707
3qf3FLXxVdX3Wz5F_rTeog,Bar Tabac,128 Smith St,40.68736766,-73.99028494,639,3.5,11201,french,1697590707
AdAZ_V986tGg7RVcx-6EEw,Greywind,451 10th Ave,40.75572644,-73.99855983,33,4,10018,french,1697590707
49ST--X1jcIPzUIM1O3K6w,Mominette,221 Knickerbocker Ave,40.703252,-73.925889,782,4,11237,french,1697590707
mxDfu4bHwSXoCr3FRpyMsw,L'Antagoniste,238 Malcolm X Blvd,40.68501,-73.92961,336,4.5,11221,french,1697590707
YE4pvo8ectzEaRYGqUgFcA,Felice 64,1166 1st Ave,40.76256,-73.9596,402,4,10065,french,1697590707
W1pBIFhkjJwjTe2P7o57yg,Lilly's Cocktail and Wine,50 W 72nd St,40.77698,-73.9785,164,4,10023,french,1697590707
diX-SHOYXgGzEEYMCLxaCw,Sixty Three Clinton,63 Clinton St,40.71946,-73.98498,143,4.5,10002,french,1697590707
5TX0X8w5ssIACU_pnBEq6g,Tony's Di Napoli,147 W 43rd St,40.75641,-73.98547,2611,4,10036,french,1697590707
UJDb0M1eF4KkxJdCTh67cw,Shun,610 Lexington Ave,40.758143,-73.971492,52,4.5,10022,french,1697590707
9V0u-hctFSqJf6lHZra_QA,La Bouche,207 Washington St,40.7389977,-74.030226,245,3.5,7030,french,1697590707
Q1_UvNyONsaVS_VC1mD9Dw,Osteria Cotta,513 Columbus Ave,40.78554,-73.97263,1072,4,10024,french,1697590707
Oz98C9STC5axnUJgZP4tgA,White Radish,108-25 Ascan Ave,40.718172,-73.840906,183,4,11375,french,1697590707
TfeWzIvhIInBxaKG0Ngmqw,Amuse Bouche Bistro,1590 Park Ave,40.79856297,-73.94370407,46,5,10029,french,1697590707
t3WXZ8U6espLzY5YQ1Ocsg,Cello Wine & Cocktail Bistro,226 E 53rd St,40.757102,-73.96843,217,4,10022,french,1697590707
DhBhEWMVLDxYF14a1znUvA,Lighthouse,145 Borinquen Pl,40.71086,-73.95386,303,4,11211,french,1697590707
XVMzBs7wGeU5BWgyBL3xyQ,Ardesia Wine Bar,510 W 52nd St,40.7660831,-73.99145812,417,4,10019,french,1697590707
FNxOWxts63oDRKwy9Pbfzw,Tarallucci E Vino - Nomad,44 E 28th St,40.74345605,-73.98470301,203,4,10016,french,1697590707
zBButa4blgIhHru9B2qMrw,Café Paulette,1 S Elliott Pl,40.68960941,-73.97591736,242,3.5,11217,french,1697590707
wkqNQQWNjlMeAiz_3CEgtg,Petite Maman,31-00 47th Ave,40.7428616,-73.9353674,2,5,11101,french,1697590707
9GBqbQ415CXaBa2gwHyFHQ,Sveta,64 Carmine St,40.72967,-74.00421,303,4,10014,french,1697590707
kr9FFwsZ0uNxNEJTfHu3_g,Murals On 54,65 W 54th St,40.7624022,-73.9782725,36,3,10019,french,1697590707
iV5yy8EbjsPoYWtjRhB61Q,Nica Trattoria,354 E 84th St,40.7756431,-73.950783,163,4.5,10028,french,1697590707
zOTRYxeyHl1vRMyDkzGqog,Gaby Brasserie Francaise,44 W 45th St,40.75613,-73.98154,106,3,10036,french,1697590707
TI6FvYqVxU2ZEg4PLa8lsA,Angelina Cafe,37 Ave A,40.723511,-73.9856494,153,3.5,10009,french,1697590707
3qIISjUYn1tbqHXi7nCLXg,Sofia Wine Bar,242 E 50th St,40.75502,-73.96913,747,4,10022,french,1697590707
XzrRw4d399gaCBuon1XwSw,Le Restaurant d'Alex,60 W 23rd St,40.74252,-73.9923,2,5,10010,french,1697590707
m1cJLpDN4B-_0hGgPfe5OA,Salt + Charcoal,171 Grand St,40.71453,-73.9613511,732,4,11249,french,1697590707
HDniG0HHT4d3ErVWTGLxZQ,Bread N Wine,1417 Lexington Ave,40.78374,-73.95235,70,4.5,10128,french,1697590707
H-6xYovzB8AKZb14bmYnWg,Bistro La Source,85 Morris St,40.71371741,-74.0376459,381,3.5,7302,french,1697590707
WS0ipFMNDJDy_MOylP-JGw,Felix,340 W Broadway,40.7226295,-74.0037455,470,2.5,10013,french,1697590707
ihd2cISx6muy6bKVPhA4cg,Queensyard,20 Hudson Yards,40.7533936,-74.00174205,492,3.5,10001,french,1697590707
lUQR6cZlHHKXOksH5xOTqA,Joe Allen,326 W 46th St,40.76005,-73.98913,453,4,10036,french,1697590707
StF9WWWbrRzEOmNAcEINcA,Balzem,202 Mott St,40.72139,-73.99545,536,4,10012,french,1697590707
THvj8ivYzVh0fAOePxdclA,Kaskade,123 Greenpoint Ave,40.730273,-73.955193,31,4.5,11222,french,1697590707
4XX-zF8h5Lvrr22_tqU6-Q,The River Café,1 Water St,40.70386671,-73.9947936,1289,4,11201,french,1697590707
9BzRiWO6PSdR-l3dzCm3VA,Buceo 95,201 W 95th St,40.793613,-73.971112,481,4,10025,french,1697590707
78TCGIG1eHMYdyvMpFdDbQ,Follia,179 3rd Ave,40.73492432,-73.98558807,287,4,10003,french,1697590707
Lrob6V2y76p-hab8OSpxPw,The Petrie Court Café,1000 5th Ave,40.77910863,-73.96431182,104,2.5,10028,french,1697590707
q-QEwZi32JCnjb7zbY-PQw,Soogil,108 E 4th St,40.72551,-73.98838,166,4,10003,french,1697590707
tV2IY8q92bOEwVC4McgPjw,Wallse,344 W 11th St,40.73545528,-74.00822084,364,4,10014,french,1697590707
f6T-6GqekmmfXRwzr_W4aQ,Le Club New York,85 10th Ave,40.74303,-74.00779,2,5,10011,french,1697590707
87473b6xXVwhO_XHloh30A,HOUSE,50 Norman Ave,40.72468209,-73.9537298,5,4,11222,french,1697590707
43y93456fzLVTF7LdlZikw,La Boulangerie,109-01 72nd Rd,40.71919962,-73.84153043,659,4,11375,french,1697590707
jvuwuo6UWC5HtPRsFhm-iA,Les Trois Chevaux,283 W 12th St,40.73764,-74.00401,39,2.5,10014,french,1697590707
NIRIpvQRp4uF-wY_JfJF0A,Txikito,240 9th Ave,40.74739,-74.000468,387,3.5,10001,french,1697590707
srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,11 W 31st St,40.74717747,-73.98701131,2119,4,10001,french,1697590707
sulipN61P85ISTkV-bMeFA,Medieval Times Dinner & Tournament,149 Polito Ave,40.807265,-74.1069909,844,4,7071,french,1697590707
xWVHj2XNcxEg79Nkb5Zb6Q,Semma,60 Greenwich Ave,40.73605421,-74.0005639,352,4,10011,french,1697590707
Fd6_gi9cKnZuVfIx9KjJfA,Dîner en Blanc 2013,Bryant Park,40.75374721,-73.98358583,1,5,10018,french,1697590707
JNv9J5mn1JtzYqn_R2bFYA,Petit Paulette,136 Dekalb Ave,40.68961,-73.97579,21,4,11217,french,1697590707
JU5d81TYm7IJHWqOqJWMqw,Have & Meyer,103 Havemeyer St,40.71326878,-73.9564744,199,4,11211,french,1697590707
afbl_jCNpomzJiDBdomb6g,Oceans New York,233 Park Ave S,40.737408,-73.987887,219,4.5,10003,french,1697590707
mv8dMMzzrzalso3sYCP_QA,CAFÉ LULUc,214 Smith St,40.68451,-73.99225,1632,4,11201,french,1697590707
KfHwEsirvgNwqqSSIZ4Kdg,Somm Time,254 Broome St,40.7182273,-73.9899201,110,4.5,10002,french,1697590707
dvkQIG20RjgNi-SwRr_1CQ,MAMO Restaurant,323 W Broadway,40.72186,-74.00382,357,4,10013,french,1697590707
5Vzj1puJsudW6RGI6B76SA,L'atelier Gourmand,Avenue Deloffre,40.71474,-73.94614,1,4,10069,french,1697590707
GVB1IA9h1BiGBsVorOR1Ww,Petite Maman,545 Madison Ave,40.760552,-73.973223,11,4,10022,french,1697590707
Vs8kQ4R381y27AH018gLpg,Supper,156 E 2nd St,40.72290787,-73.98520721,1492,4,10009,french,1697590707
CyIf24YrOuiikkYVnHjoog,Uncle Momo,289 Grove St,40.718332,-74.04391498,316,4,7302,french,1697590707
I6Wg1NFYAAVzM2OpsdqcXA,Grand Vin,500 Grand St,40.74331,-74.03517,547,4,7030,french,1697590707
47-Zk7oz8-jVS2zvXbZgHQ,Bar 56,53 Water St,40.70343573,-73.99241568,4,5,11201,french,1697590707
ArfL-sU2FaB73WV1qQ4c6Q,Simple Cafe & Restaurant,346 Bedford Ave,40.71244,-73.96275,215,4,11249,french,1697590707
g-q-kRxdn2zh2oWOY-jKTQ,Anfora,34 8th Ave,40.73789,-74.00408,198,4,10014,french,1697590707
6AC4yhUdnh64zE6b5-n6OQ,Renaissance Harlem,2245 Adam Clayton Powell,40.813338,-73.944685,345,4,10027,french,1697590707
M85t-iOAbMpO9mVIKAgwMw,Le Garage,157 Suydam St,40.6993864,-73.92659487,190,4,11221,french,1697590707
xe9qWNyYmsRvNGRPgW-ZcA,Dons Bogam BBQ & Wine Bar,17 E 32nd St,40.746873,-73.984392,1127,4,10016,french,1697590707
yMl8P4RIUWeGDaKZu9iEzA,Brasserie 1605,1605 Broadway,40.76056,-73.98481,31,2.5,10019,french,1697590707
fuS39acPaRi38DhSSwEI4Q,Felice 15 Gold,15 Gold St,40.70789,-74.00712,460,4,10038,french,1697590707
3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,178 West Houston St,40.72888169,-74.00306822,546,4,10014,french,1697590707
8ucQ3A7f6h9_PkKStYBkQA,LaLou,581 Vanderbilt Ave,40.680311,-73.967596,95,4,11238,french,1697590707
NFaLwGDXQxJmexrU6U__vA,Lea Wine Bar,230 Park Ave,40.75424603,-73.97562834,144,3.5,10169,french,1697590707
bL_SxpTTk8Y25mRFmhap6w,Lelabar,422 Hudson St,40.730384,-74.006554,393,4,10014,french,1697590707
vscYK65F_MUH8WqACKSdog,The Musket Room,265 Elizabeth St,40.72392,-73.99378,585,4,10012,french,1697590707
lnTPfdaqDqWjywWewsE2Lw,Miriam,79 5th Ave,40.680161,-73.977716,1200,4,11217,french,1697590707
mZ1gKg1OT9-YHxplYLKIpw,Fleming’s Prime Steakhouse & Wine Bar,90 The Promenade,40.80591117,-73.98751905,667,4,7020,french,1697590707
blaTQKod-nz94F3Fm_ZoYQ,Osteria Laura,1890 Adam Clayton Powell Jr Blvd,40.80251,-73.95355,52,4.5,10026,french,1697590707
hpRrYBbKUqv8ewFKDjbjoA,Gersi,316 Court St,40.683438,-73.995711,362,4.5,11231,french,1697590707
BCkyeKuJl009EtwPBvVhzA,Silver Apricot,20 Cornelia St,40.73138,-74.00206,80,4,10014,french,1697590707
G8DEPbG7jeXO3Xcsbr6bkw,Pierre Loti Mediterranean Kitchen& Bar,53 Irving Pl,40.73611,-73.98754,7,4.5,10003,french,1697590707
EviCtput3aPEbHEVS4Ahuw,Felice - Montague,84 Montague St,40.69517,-73.9961,69,4,11201,french,1697590707
FXYsBqMu2q1dhJYQg_FfAA,Rosemary’s,350 1st Ave,40.73511643,-73.97939213,254,4,10010,french,1697590707
bjzBkF2FFMsdkCk50xseFQ,Etcetera Etcetera,352 W 44th St,40.75926,-73.99115,494,4,10036,french,1697590707
jW22gmsZjh5hFJsC1qUDOA,The Baroness Bar Burgers + Beer,47-18 Vernon Blvd,40.74496,-73.95362,498,4,11101,french,1697590707
XBWO26QblInZGftnSDD94A,Maman,211 W Broadway,40.7188969,-74.0062207,364,4,10013,french,1697590707
OwDRIugcA4LkUuTRqpJsog,Naked Dog,47 Java St,40.73127207,-73.95934936,283,4.5,11222,french,1697590707
OU0Ca9LtXllTDSKBCIgy6A,Stella & Fly,1705 1st Ave,40.77855,-73.94839,144,4.5,10128,french,1697590707
t278GGgH-yhcVHjCOH-7yA,La Noxe,315 7th Ave,40.74697377,-73.993224,58,3.5,10001,french,1697590707
TExzWoDwkeNYiDBgUiKi5A,Cafe Bubamara,263 Parker Ave,40.87659,-74.1243,524,4.5,7011,french,1697590707
3e6BGJDY7wY8UkYtcnksUQ,Shade,241 Sullivan St,40.72992,-73.99927,231,4,10002,french,1697590707
fjGTnLTvt64N8sk0_MZcGA,8th Street Winecellar,28 W 8th St,40.7327981,-73.9978351,384,4,10011,french,1697590707
vegSCksJy6SI8WUGttLH-w,Fradei Bistro,99 South Portland Ave,40.686579,-73.974191,70,4,11217,french,1697590707
3R-S958SenPaaveuPzSN9g,Le Paddock,1235 Prospect Ave,40.65295,-73.97588,353,4,11218,french,1697590707
HD0e3eHwv573qHZOJJitWg,Aurora Soho,510 Broome St,40.723543,-74.003199,539,4,10013,french,1697590707
vOdWIKvo8PQCOXQ70afDZA,Jane Doe,12 W 44th St,40.75515281,-73.98102811,47,4,10036,french,1697590707
eW0p8TpZa-_BFG53B7tHgQ,Alcala Restaurant,246 E 44th St,40.75114822,-73.97180939,187,4,10017,french,1697590707
KXhxtA_JDkCrujeyXvqsgQ,Canto,117 Perry St,40.73512,-74.00671,165,4,10014,french,1697590707
KCBfW6sWl9Gx-LvMff08jg,Osteria Morini,218 Lafayette St,40.72191799,-73.99764721,1316,4,10012,french,1697590707
xI0H0K1MAq1U6NTp1xFreA,Midnights,149 N 6th St,40.71748,-73.95843,253,4,11249,french,1697590707
AZSC48kTDCRU1CqxdE04Kg,Dizzy's Club,10 Columbus Cir,40.76860206,-73.98303866,404,4,10019,french,1697590707
MCnexHfsclcOpLHS4_2U0A,San Carlo Osteria Piemonte,90 Thompson St,40.72517,-74.00212,292,4.5,10012,french,1697590707
E5rmVdrCn-0uwD2M9nkXdw,Da Capo,1392 Madison Ave,40.78776967,-73.95383846,228,4.5,10029,french,1697590707
sMDm_LwAvZd0w7NIpk8rZg,St. George Tavern,103 Washington St,40.70838,-74.01408,123,3.5,10006,french,1697590707
hVWEXOdZ8x0xEunx3k6LXA,Saga,70 Pine St,40.7065,-74.00777,60,4,10270,french,1697590707
EP4joK7HT-AdSJvas1hIzg,Corner Bar,60 Canal St,40.71492732,-73.99229171,42,3.5,10002,french,1697590707
k74Lwp6Prr3yFgoPx0HSDA,Reverence,2592 Frederick Douglass Blvd,40.8184806,-73.9448795,22,4,10030,french,1697590707
KEuyC4rGt2jPV0lvKQkgKg,The Clonard,506 Grand St,40.71092842,-73.95085131,4,5,11211,french,1697590707
0IRyJ0_FkSllp1nxYO06Qg,Babs,72 Macdougal St,40.72825221,-74.0018034,73,3.5,10012,french,1697590707
x61Sizu7lqGPMGuKEGHo-Q,Senso Unico,43-04 47th Ave,40.7414137,-73.92168579,95,4.5,11104,french,1697590707
56Uc2Wrqll0Ah5JYDel19Q,Runner Up,367 7th Ave,40.66556973,-73.98229889,30,4.5,11215,french,1697590707
qfeCYi9MMD6I7jQLFqngPg,Cafe Centro,MetLife Building,40.75408424,-73.97653339,160,3.5,10166,french,1697590707
lvbhH1AR8KCUCkNtLFAA7A,The Immigrant,341 E 9th St,40.72862,-73.9853399,397,4,10003,french,1697590707
zDkwJeNcNU251vmi2EeANg,Frankie,264 Grove St,40.7171776,-74.0442453,334,4,7302,french,1697590707
3TgD72KzjMnlV0yQIS8_6A,Mimoza Restaurant & Lounge,36-05 30th Ave,40.76500307,-73.91702235,25,4.5,11103,french,1697590707
1tvhoeBxBJ_AjYe1fUCuxQ,Le B,283 W 12th St,40.73769769,-74.00401696,3,2.5,10014,french,1697590707
h_qGWauoScc3tMBDBb-few,GAUDIr,251 E 110th St,40.79349,-73.941,71,4.5,10029,french,1697590707
3V20VbC45XL4TBYTL9DrOg,David's Cafe,110 St Marks Pl,40.72695,-73.984328,261,4,10009,french,1697590707
riykDqJw_NPGssLgqCeD-Q,Aunt Jake's,1555 2nd Ave,40.774587,-73.954513,224,4.5,10028,french,1697590707
GYYufTEFAK1z3CMxov0a4A,Bar Suzette,425 W 15th St,40.74222666,-74.00607963,289,4,10011,french,1697590707
TCJrcryBkI6eg2HYThoiKg,Petite Crevette,144 Union St,40.68396015,-74.00180035,345,4,11231,french,1697590707
zsN7xPQx19Z1F771zMiTxA,Temperance Wine Bar,40 Carmine St,40.72997,-74.00324,54,4.5,10014,french,1697590707
wT_-RVwMoiPAL9L191Zjvg,Botte Bar,25-07 Broadway,40.76334181,-73.92817509,163,4.5,11106,french,1697590707
RW-v9cm9rQZS9cSihuXfvw,Brandy Library,25 N Moore St,40.720073,-74.007227,688,4,10013,french,1697590707
aOdbXPdCPrckxo_it5xwSA,The Otheroom,143 Perry St,40.734966,-74.008028,310,4,10014,french,1697590707
zYWPLNh9lx5QTk5J6fIB_A,Morty’s Wine & Beer Bar,15 West End Ave,40.77212618,-73.99049433,22,4.5,10023,french,1697590707
iDy3AXrzSV1QMKWGIOYgSw,La Branche Bistro & Café,194 Broadway,40.65287752,-74.12762926,33,4.5,7002,french,1697590707
WI_AYZSW8ds1GjFq3PQJRA,Satis Bistro,212 Washington St,40.71445219,-74.03766993,778,4,7302,french,1697590707
9mawr6QwVHm5q8JRXPFjPA,San Marino Ristorante,66 Charlton St,40.72697,-74.00611,215,4.5,10014,french,1697590707
ZqIFN8MctXVR1Y30Bsohtg,Epistrophy,200 Mott St,40.721202,-73.995401,508,4,10012,french,1697590707
wpye6v-2fIx7Z2Sz12XubA,Barawine,200 Lenox Ave,40.8045311,-73.9473801,384,3.5,10027,french,1697590707
-7PnG_cD9VY-IfHGWzynmQ,Ainslie,76 Ainslie St,40.712343,-73.952121,584,4,11211,french,1697590707
_sipbeIM-EtR4cIzleEUhg,Cafe Rue Dix,1451 Bedford Ave,40.67402329,-73.95383879,439,4,11216,french,1697590707
yNC4kI9Md0Csd6zqr3oeFw,The Mark Restaurant,25 E 77th St,40.775354,-73.96333,363,3,10075,french,1697590707
MXfDg1qs9h2254F-z2pQsg,Madame Bonté,318 E 84th St,40.7761,-73.95185,65,4.5,10028,french,1697590707
3D6UAhoKnF3A03rX_v5ngA,Bacaro,136 Division St,40.71456,-73.99154,428,4,10002,french,1697590707
TOlIQbDBIHq_or6JcXx4ZQ,Sauced,331 Bedford Ave,40.71267014,-73.96231945,71,4,11211,french,1697590707
5iciHq6BV3hOKpxTXKEzVA,Favela Grill,33-18 28th Ave,40.7672,-73.91799,282,4,11103,french,1697590707
AUyKmFjpaVLwc3awfUnqgQ,Chela & Garnacha,33-09 36th Ave,40.7556474,-73.9274415,442,4.5,11106,french,1697590707
qixCJxFFrsthp8mgCy1_Zg,Keuka Kafe a Wine Bar,112-04 Queens Blvd,40.71784851,-73.8368029,362,4.5,11375,french,1697590707
NNCpFCnTwMgKhA10lK_DzQ,Le Song,75 9th Ave,40.7424509,-74.0059581,172,3.5,10011,french,1697590707
FebvtuoXRQ8h8CZMe8NeYw,B'artusi,520 Hudson St,40.73401,-74.00607,37,4,10014,french,1697590707
zkqlyrVUYZaYpgiezUNKsw,The Golden Swan,314 W 11th St,40.73563396,-74.00667657,11,4.5,10014,french,1697590707
mnwegBAAuq1l2w6uMRt-OA,Bel-Fries,132 Ludlow St,40.7202,-73.98819,101,4,10002,french,1697590707
UQZmhaPAMdZabid6ccvhTg,IL Punto Ristorante,507 9th Ave,40.75614427,-73.9946186,461,4.5,10018,french,1697590707
8STpKIASwxUhq_6sGxqCHQ,Bisou Wine Bar,112 6th Ave,40.72370028,-74.00439563,7,4.5,10013,french,1697590707
pGByzum9iOjdnXj8VhQomA,Molyvos Restaurant,402 West 43rd St,40.75927,-73.99278,62,4,10036,french,1697590707
VqnPcfqYltgxAkIuTaGkYg,Tre,173 Ludlow St,40.72184,-73.987714,524,4,10002,french,1697590707
ByIhI19_bVFl5koNk0ylpw,Tartinery,10 Columbus Cir,40.768494,-73.983072,61,3,10019,french,1697590707
068CsJNwm8tV2jduC9Ionw,Claret Wine Bar,46 02 Skillman Ave,40.74640365,-73.91789031,250,4,11104,french,1697590707
